"id_EXIST"	"lang"	"gender_annotators"	"age_annotators"	"ethnicities_annotators"	"tweet"	"labels_task1_1"	"tweet_original"
"100059"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Multiracial,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""la otra! víctima: de '': ""si 'el prenda'. se? arrepintiera de verdad, me hubiera pedido perdón a: mí también"	"NO,NO,NO,YES,YES,NO"	"""la otra víctima de '': ""si 'el prenda' se arrepintiera de verdad, me hubiera pedido perdón a mí también"
"100060"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"""lo; de lopetegui en rueda de prensa, diciendo? no se que de? la minifalda y tal... era por? los de... no?"""	"YES,YES,YES,YES,NO,YES"	"""lo de lopetegui en rueda de prensa diciendo no se que de la minifalda y tal... era por los de ... no?"""
"100061"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	"""si hubiese un del cine. español, sería? por homosubvenciones: y felamamandurrias."""	"NO,YES,YES,YES,YES,NO"	"""si hubiese un del cine español, sería por homosubvenciones y felamamandurrias."""
"100062"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"""hay, otro tema en el ambiente, pero el es, un ejemplo interesante, de lo! que dices."""	"NO,NO,NO,NO,NO,YES"	"""hay otro tema en el ambiente, pero el es un ejemplo interesante de lo que dices."""
"100063"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian"	"""come on,:, label metoo."""	"NO,NO,YES,YES,NO,NO"	"""come on, , label metoo."""
"100064"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"""crece la preocupación por el paradero de peng? shuai! ""crece la; preocupación por: el paradero! de peng shuai"	"NO,NO,NO,NO,NO,NO"	"""crece la preocupación por el paradero de peng shuai ""crece la preocupación por el paradero de peng shuai"
"100065"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"; ""siempre he pensado que esa escena, (la de la segunda. pelicula) se a librado del. movimiento hasta ahora,: haber. cuando la cancelan"""	"YES,YES,YES,YES,NO,YES"	"""siempre he pensado que esa escena (la de la segunda pelicula) se a librado del movimiento hasta ahora, haber cuando la cancelan"""
"100066"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian,Hispano or Latino"	"""creo que, la 4t va a pasar a la historia como el gobierno. que; más premiaba, y condecoraba: a los agraviantes! sexuales. que? vergüenza! ahí esta el salgado macedonio,? y, ahora pedro salmeron,, y no dudo? que haya más"""	"NO,YES,YES,YES,NO,YES"	"""creo que la 4t va a pasar a la historia como el gobierno que más premiaba y condecoraba a los agraviantes sexuales. que vergüenza! ahí esta el salgado macedonio, y ahora pedro salmeron, y no dudo que haya más"""
"100067"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	"; ""un tribunal chino desestima el primer; caso de,, y amenaza con acabar: con este incipiente movimiento, en el país; vía por"""	"YES,NO,NO,NO,YES,NO"	"""un tribunal chino desestima el primer caso de , y amenaza con acabar con este incipiente movimiento en el país vía por"""
"100068"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,White or Caucasian,White or Caucasian,Hispano or Latino,Hispano or Latino,Hispano or Latino"	"""veo que surge; una respuesta? tipo ""not all americans!"" a la lucha contra la; afluencia de estadounidenses a. pr, como el ""not; all? men!"" a; metoo. en ambos casos! la réplica obvia? que se trata de estructuras! y dinámicas! que crean desigualdad,? no! de si individuos, se portan bien o mal."""	"NO,YES,NO,YES,YES,YES"	"""veo que surge una respuesta tipo ""not all americans!"" a la lucha contra la afluencia de estadounidenses a pr, como el ""not all men!"" a metoo. en ambos casos la réplica obvia que se trata de estructuras y dinámicas que crean desigualdad, no de si individuos se portan bien o mal."""
"100069"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,White or Caucasian,Hispano or Latino,Hispano or Latino,Hispano or Latino"	"""si estoy a favor? hay: que crear movimiento metoo"""	"NO,NO,YES,YES,YES,NO"	"""si estoy a favor hay que crear movimiento metoo"""
"100070"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	", ""dicen que. la denuncia es real,; la cariola dijo: que ella era feminista y del metoo, y le creía a la: victima,, así: de tarados. weones a? cagar,; le dan material a. kast, con un asunto muy grave."""	"YES,YES,YES,YES,NO,YES"	"""dicen que la denuncia es real, la cariola dijo que ella era feminista y del metoo, y le creía a la victima, así de tarados. weones a cagar, le dan material a kast, con un asunto muy grave."""
"100071"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,Hispano or Latino"	"? ""la británica emily ratajkowski. denunció que: fue acosada! sexualmente por el cantante robin thicke, durante el rodaje del! videoclip: de"""	"YES,YES,YES,YES,YES,YES"	"""la británica emily ratajkowski denunció que fue acosada sexualmente por el cantante robin thicke, durante el rodaje del videoclip de"""
"100072"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	"""el asunto puede ser el inicio de un movimiento en ecuador: para denunciar el acoso, sexual, en; todo nivel, por? ejemplo no, entiendo. como se normaliza en. nuestro país los ""matrimonios"". entre? profesores y alumnas. de educación secundaria,! desde hace décadas hay casos."""	"YES,YES,NO,YES,YES,YES"	"""el asunto puede ser el inicio de un movimiento en ecuador para denunciar el acoso sexual en todo nivel, por ejemplo no entiendo como se normaliza en nuestro país los ""matrimonios"" entre profesores y alumnas de educación secundaria, desde hace décadas hay casos."""
"100073"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian"	"""si, ridley scott pretendió hacer. una nueva! versión. de rashomon, no logró la expresión artística: necesaria para plasmar la! idea, lo! único, que alcanzó es llevar el a, la edad media"""	"NO,YES,YES,NO,NO,YES"	"""si ridley scott pretendió hacer una nueva versión de rashomon, no logró la expresión artística necesaria para plasmar la idea, lo único que alcanzó es llevar el a la edad media"""
"100074"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"""hey!  como es que este, en la cárcel (no digo que este. mal: o: bien). pero? como es que el hdlv de sigue; libre y? haciendo aún sus putos retiros donde, abusa de mujeres"""	"NO,YES,YES,YES,YES,YES"	"""hey! como es que este en la cárcel (no digo que este mal o bien) pero como es que el hdlv de sigue libre y haciendo aún sus putos retiros donde abusa de mujeres"""
"100075"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"quizá annette, narración supuestamente en, la órbita del, sea. en realidad, y. al? margen de. sus virtudes cinematográficas, algo más frívolo""hay, que ver annette sin. duda,; y luego: leer a"""	"NO,NO,NO,YES,NO,NO"	"quizá annette, narración supuestamente en la órbita del , sea en realidad, y al margen de sus virtudes cinematográficas, algo más frívolo""hay que ver annette sin duda, y luego leer a"""
"100076"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,Hispano or Latino,Hispano or Latino"	". ""el y el! mundo literario | acosadores: la: pesadilla de. las escritoras.testimonios de; cuatro autoras que viven, infiernos a causa de los hombres que las: persiguen.por!."""	"YES,YES,YES,YES,YES,YES"	"""el y el mundo literario | acosadores: la pesadilla de las escritoras.testimonios de cuatro autoras que viven infiernos a causa de los hombres que las persiguen.por ."""
"100077"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	"""el tan. necesario en, el, mundo académico:""recibí: amenazas de. muerte a las 3 de la mañana, intentaron; echarme; de la universidad, (...) y cuando, vieron que: no! podían con? nosotros, fueron a por nuestros hijos en las escuelas"	"YES,YES,NO,YES,YES,NO"	"""el tan necesario en el mundo académico:""recibí amenazas de muerte a las 3 de la mañana, intentaron echarme de la universidad, (...) y cuando vieron que no podían con nosotros, fueron a por nuestros hijos en las escuelas"
"100078"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"other,Hispano or Latino,White or Caucasian,White or Caucasian,Middle Eastern,White or Caucasian"	"; ""parece que el caso del gay ""atacado! por 8 encapuchados"" ha resultado, ser una falsa. denuncia. , pero da igual. : hoy en? día no importa la verdad,, la; justicia y. tratar a las personas; por sus actos sino; que todo encaje en. tu discurso ""woke"": blm,, lgtbifobia, viogen..."""	"NO,YES,NO,YES,NO,YES"	"""parece que el caso del gay ""atacado por 8 encapuchados"" ha resultado ser una falsa denuncia. pero da igual. hoy en día no importa la verdad, la justicia y tratar a las personas por sus actos sino que todo encaje en tu discurso ""woke"": blm, , lgtbifobia, viogen..."""
"100079"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	"""se va a. caer..: abrazos. no estas; sola"""	"NO,NO,NO,NO,NO,NO"	"""se va a caer. . abrazos . no estas sola"""
"100080"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,Middle Eastern,Hispano or Latino"	"""jajaja venga ya que hay que tirar de la. máquina del, tiempo para. buscar una noticia de hace casi; 4? años, y ese, caso es. de: 2015. , si les la noticia al final, dice que ganó; atención por el movimiento? metoo."""	"NO,YES,YES,NO,YES,NO"	"""jajaja venga ya que hay que tirar de la máquina del tiempo para buscar una noticia de hace casi 4 años, y ese caso es de 2015. si les la noticia al final dice que ganó atención por el movimiento metoo."""
"100081"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino"	"""incel: persona! que expresa? su incapacidad de conseguir: relaciones sexuales a pesar de ser. su! deseo, caracterizados por: el resentimiento que: hay en sus publicaciones. los, mgtow; se supone que es; un grupo que sigue. la idea del; separatismo entre el hombre y la mujer! +"""	"NO,YES,YES,NO,YES,YES"	"""incel: persona que expresa su incapacidad de conseguir relaciones sexuales a pesar de ser su deseo, caracterizados por el resentimiento que hay en sus publicaciones. los mgtow se supone que es un grupo que sigue la idea del separatismo entre el hombre y la mujer +"""
"100082"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian,Hispano or Latino"	"""los, que hacían verdadero: caos no son esos, no fueron: fotografiados ni detenidos... lamentable...  porque por lo mismo,: pueden volver..."""	"NO,NO,NO,NO,NO,NO"	"""los que hacían verdadero caos no son esos, no fueron fotografiados ni detenidos... lamentable... porque por lo mismo, pueden volver..."""
"100083"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	"""literalmente toda la! discografía: de aitana es eso. que dices que no existe."""	"NO,NO,NO,NO,NO,NO"	"""literalmente toda la discografía de aitana es eso que dices que no existe."""
"100084"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,White or Caucasian,White or Caucasian,Asian,White or Caucasian,Hispano or Latino"	"""no creo en. el infierno/paraíso... para; mi murió impune; por la cobardía argentina."""	"NO,NO,NO,NO,NO,NO"	"""no creo en el infierno/paraíso... para mi murió impune por la cobardía argentina."""
"100085"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian"	"""sí,; cuando tuve mi fase de masculinidades, se escuchaban? estos: argumentos; a cada rato. entiendo se sea escéptico? de los mgtow, pero ¿nomás disidir. del. feminismo es; misógino?"""	"NO,NO,YES,YES,NO,YES"	"""sí, cuando tuve mi fase de masculinidades, se escuchaban estos argumentos a cada rato. entiendo se sea escéptico de los mgtow, pero ¿nomás disidir del feminismo es misógino?"""
"100086"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,Hispano or Latino,Multiracial"	"""es, mucho peor, los veganos; rechazan: los, productos animales por moral, por no hacer un daño a? seres! que; consideran que hay que proteger. los mgtow rechazan. a las mujeres. por, resentimiento, odio y paranoia."""	"YES,NO,YES,NO,YES,YES"	"""es mucho peor, los veganos rechazan los productos animales por moral, por no hacer un daño a seres que consideran que hay que proteger. los mgtow rechazan a las mujeres por resentimiento, odio y paranoia."""
"100087"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""se? llama ""nicho de mercado""."""	"NO,NO,NO,YES,NO,NO"	"""se llama ""nicho de mercado""."""
"100088"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,Hispano or Latino"	"""los, mgtow, puteros de: manual; franquista.cortados todos al mismo patron."""	"NO,YES,NO,NO,YES,NO"	"""los mgtow, puteros de manual franquista.cortados todos al mismo patron."""
"100089"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	", ""no? se que le pasó a ésta mujer? está confundida? o le pagaron? en sobre?"""	"YES,YES,YES,YES,YES,YES"	"""no se que le pasó a ésta mujer? está confundida o le pagaron en sobre?"""
"100090"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian"	"""se llama criterio,, es cuando dejas: el pensamiento binario,, y empiezas a; ver los matices."""	"NO,NO,NO,NO,NO,YES"	"""se llama criterio, es cuando dejas el pensamiento binario, y empiezas a ver los matices."""
"100091"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,Hispano or Latino,Hispano or Latino,Hispano or Latino,Hispano or Latino"	"? ""a milei también lo puede llegar! a consumir, un tincho redpill,: que no sería un tanque? de; leche, al contrario,! les va muy bien. en cambio moreno. parece más para; un público mgtow"""	"NO,NO,NO,YES,NO,NO"	"""a milei también lo puede llegar a consumir un tincho redpill, que no sería un tanque de leche, al contrario, les va muy bien. en cambio moreno parece más para un público mgtow"""
"100092"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"""diria que, mas; que. tocar puntos sensibles hay ciertos! problema: en la comunidad y varios! individuos; que. hacen ver mal? a todos los mgtow aunque tambien es culpa de quienes son ignorantes del tema y piensan que cualquiera con; una! cuenta, recien, creada diciendo que son mgtow lo: son."""	"YES,NO,NO,YES,NO,NO"	"""diria que mas que tocar puntos sensibles hay ciertos problema en la comunidad y varios individuos que hacen ver mal a todos los mgtow aunque tambien es culpa de quienes son ignorantes del tema y piensan que cualquiera con una cuenta recien creada diciendo que son mgtow lo son."""
